Video Id,Author,Comment,Published At,Likes,Sentiment,Likes (Video),Dislikes (Video)
6YImy9iyQba,Author_1211,২০১৯ সালের সেরা নাটক...মেরিল প্রথম আলো পুরস্কার চাই এই নাটকে...লাভ ইউ আপু ও ভাইয়া💔💔👈,2025-02-06 12:30:36,0,Positive,1174,0
Vt4UI027Qut,Author_1212,বাংলাদেশের সিনেমা হলে বাংলা ছবি বাদ দিয়ে নাটক দেখানো উচিত... সবাই কি এক মত অপুর্ব boss তো আছেই...?,2024-11-26 15:08:25,0,Positive,8607,0
yz8eEM42AXP,Author_1213,"দারুণ হচ্ছে ,ফাটাফাটি।",2024-07-05 8:35:27,0,Positive,4735,0
UogebprCIVb,Author_1214,ভালো লাগলো,2023-10-21 23:42:28,0,Positive,9410,0
_5pCGdlqJ4f,Author_1215,অসাধারণ,2024-01-04 5:23:06,0,Positive,1715,0
mC0iOUWB8z4,Author_1216,শুধু বলব অসাধারন!,2023-10-11 13:54:19,0,Positive,4839,0
WjdelcxDM54,Author_1217,দর্শকদের উচিৎ এই ধরনের নাটক পরিহার করা...,2023-11-30 22:34:37,8,Negative,7012,0
0XdBRuVeHfu,Author_1218,বালের নাটক করে।ফালতু পরিচালক,2023-12-08 15:16:49,0,Negative,2525,0
kj6OTne-DHV,Author_1219,এতো ভালো কেন,2023-12-14 6:27:50,0,Positive,7518,0
d4fbKbilmbK,Author_1220,অসাধারন একটা নাটক,2023-10-16 13:21:20,0,Positive,6414,0
JJn24TFoCoY,Author_1221,নামাজের জন্য নাটক টা খুব ভালো লাগছে ধন্যবাদ পরিচালক কে সেই সাথে নিসু ভাই কে,2023-12-12 18:31:12,0,Positive,7749,0
1ovZ1hoXc1Z,Author_1222,খারাপ লাগলেও ইভানা কারণে দেখি,2024-04-05 21:54:15,0,Negative,9489,0
BYZaEIUbBYU,Author_1223,অসাধারন ‍‍‍,2024-04-10 7:23:02,0,Positive,7979,0
CQRJwEkqzii,Author_1224,সাবিলা তুই আমার কান টা নষ্ট করে দিলি বোন,2025-05-12 13:55:02,3,Negative,7526,0
w2NydGn-JA6,Author_1225,অসাধারণ একটা নাটক। ধন্যবাদ আরিয়ান ভাই এতো সুন্দর নাটক উপহার দেওয়ার জন্য।,2023-05-29 7:16:57,0,Positive,4721,0
mOyZVSmIXTD,Author_1226,বেশ্যা মেয়ে।,2025-04-16 5:00:16,0,Negative,1537,0
wA9GWGXnFhx,Author_1227,আমার দেখা বুকের বাম পাশে পর এই নাটকটা বেস্ট।,2025-01-17 5:06:15,0,Positive,2505,0
dHsLBbRBxm6,Author_1228,সত্যি  নাটকটা অসাধারণ,2025-04-03 18:30:41,0,Positive,8236,0
ec1FXzS4Sa5,Author_1229,অসাধারণ।,2024-12-08 8:14:35,0,Positive,1094,0
P9CRlm69rqU,Author_1230,নাটক টা অনেক ভালো লাগছে,2024-06-15 23:30:53,0,Positive,5632,0
zpB1Xef0RZC,Author_1231,Boos শেষটা ভালো হতে পারতও,2024-01-12 0:09:44,0,Positive,7871,0
WFl5d6-DhhY,Author_1232,তিশার অভিনয়ে মজা পাচ্চি,2025-05-18 16:00:25,0,Positive,4575,0
1ZDjMWguRYE,Author_1233,এক কথায় অসাধারন একটা নাটক।,2024-12-31 23:43:25,0,Positive,6045,0
YlnSDkpFgGc,Author_1234,নাটকটি শেষ হওয়ার সাথে সাথেই মুখ থেকে automatic অসাধারণ শব্দটি বেরিয়ে গেছে,2023-11-19 14:31:53,0,Positive,1821,0
putwP2WXyUE,Author_1235,"অসম্ভব সুন্দর একটি নাটক..ধন্যবাদ জানাই,অনেক অনেক অনেক ধন্যবাদ জানাই পরিচালক কে যিনি আমাদের এতো সুন্দর একটি নাটক উপহার দিয়েছেন...THANK YOU VERY VERY VERY MUCH SIR FOR THIS VERY NICE DRAMA...........MD.Rayhan Kabir RIZ",2023-09-09 23:24:39,0,Positive,8215,0
tqlJoMjgx-M,Author_1236,দেখতে গিয়েই থমকে গেলাম অশ্লীলতা দেখে এমন নাটক হলে নাটক দেখাই বর্জন করবো,2023-06-25 10:19:13,1,Negative,5397,0
Hj8KfaUqSf2,Author_1237,অভার এক্টিং লাগছে,2024-08-29 1:00:41,9,Negative,2522,0
YB4RxwhF8rb,Author_1238,সত্যি বলতে আরফান ভাইয়ের এই নাটকটা সবচেয়ে বেশি শিক্ষানীয়।নামাজ ছাড়া আমাদের লাইফটা কখনই পরিপূর্ণ হতে পারেনা।,2025-03-09 15:05:58,4,Positive,7388,0
2ywKoSFVGGu,Author_1239,যে কাজ করি না কেন তার পরও ভাল কিছু করার চেষ্টা করি সবাইকে ভালো হওয়ার তৌফিক দান করুক আল্লাহ তাআলা আমিন।।,2025-02-17 22:54:33,0,Positive,8162,0
gZMxolMHHB-,Author_1240,ধন্যবাদ মিজানুর রহমান আরিয়ান ভাই.. এতো সুন্দর একটা নাটক উপহার দেয়ার জন্য..,2024-12-23 4:00:50,0,Positive,3782,0
Xq-7UfdCxkX,Author_1241,ফারিয়া আপুর কাছে অন্তত এমন গল্পে অভিনয় আশা করিনি।,2023-12-10 3:20:30,0,Negative,7154,0
jvAp3unFvwf,Author_1242,"যে যত প্রশংসায় করুক, ফিনিশিং টা অতটা ভাল ছিলো না",2024-12-09 5:51:42,1,Negative,9530,0
lnHQy-RZ6KQ,Author_1243,বাজে নাটক...,2023-08-01 0:06:40,0,Negative,8015,0
DPoW-55usg_,Author_1244,অসাধারণ,2024-05-09 15:10:48,3,Positive,1695,0
GuIVQmyFmOE,Author_1245,এক কথায় অসাধারন,2023-11-23 6:10:37,0,Positive,3683,0
alMY9W_1Xkt,Author_1246,অসাধারণ নাটক,2023-08-09 22:42:00,0,Positive,215,0
daVIBVyOLUm,Author_1247,শামিম হাসান সরকার যেহেতু আছে সেহেতু মজাতো হবেই. Best of luck shamim hashan sarkar,2024-01-17 7:50:39,0,Positive,8224,0
NOHVN15XFFU,Author_1248,নিশোর এন্ট্রিটা চরম হইছে।।। আর তিশার এন্ট্রিটা তো আউটস্ট্যান্ডিং।।।,2024-10-30 13:29:28,0,Positive,5072,0
dhTWShsCepr,Author_1249,ধুর খানকির পোলা বালের নাটক।আচোদা মোশাররফ করিম খানকির পোলা।,2025-01-06 5:42:24,4,Negative,1790,0
khrYkUcHWJO,Author_1250,"প্রথমে ধন্যবাদ পরিচালক কে,যে এতো সুন্দর একটা নাটক লিখেছেন,, তার সাথে ধন্যবাদ তানজিল তিশা আপু কে,এবং অপূর্ব ভাইকে তারা আর ও এগিয়ে যাক এই কামনা করি,,,,আর আল্লাহ যেন আমার "" জীবন "" এ যেন এমন একটি নম্র,ইমানদার মেয়ে দেন। যেন অগোছালো জীবনটা সাজিয়ে  দেয়। পাঁচ ওয়াক্ত নামাজ এর তাগিদ দেয়।",2024-06-09 17:04:05,3,Positive,1709,0
ag8B5Vur-G9,Author_1251,অসাধারন একটা নাটক,2023-12-10 11:12:33,0,Positive,150,0
E4peZFzu7u9,Author_1252,অসাধারন। tnx.,2024-07-12 23:49:37,0,Positive,6420,0
4btQymcoRne,Author_1253,অসাধারণ,2024-02-29 7:25:26,0,Positive,3115,0
U-EwNOJGH17,Author_1254,"অনেক বেশি সুন্দর, প্রথম পব টা দেখে কেঁদেছিলাম, আজ কেও কাঁদলাম,,,,প্রথম ভালোববাসা কোনদিন ভুলা যায় না,,,,,টিভি তে দেখি নাই এড্য এর কারনে,অতিরিক্ত এড্য দেয়,,,এই খানে শান্তি তে দেখলাম,,,পরিচারক ভাইয়া খুব ই সুন্দর নাটাক এর গল্প লিখেছেন,,,ভাইয়া রোজার ঈদ এর নাটক ""তোমার আমার প্রেম"" অনেক বেশি সুন্দর হয়ছে,প্লিজ এমন নাটক আরো বানাবেন।",2023-10-31 19:03:21,0,Positive,4334,0
lA3mh8aXxht,Author_1255,অসাধার ছিল,2023-06-12 10:29:43,0,Positive,2299,0
s1UEep0Rv1z,Author_1256,অসাধারণ একটা নাটক,2024-02-07 3:56:33,7,Positive,4110,0
z_qXbvPmkqa,Author_1257,শিহাব ভাই এরকম অারো নাটক চাই,2024-10-07 17:08:36,0,Positive,4006,0
vEvz47WCpFR,Author_1258,অসাধারণ নাটক কিন্তু ওড়না সঠিক ভাবে পড়লে ভালো হতো।,2024-05-20 23:02:52,0,Positive,4548,0
smmwKyladgj,Author_1259,নাটকটি নাটকের মান নষ্ট করেছে।  আমি বাংলা নাটকে ভীষন ফ্যান৷  এই নাটকটি একদম কিছুই হয়নি৷,2024-07-06 23:11:11,0,Negative,3977,0
VOKVQh6GTD-,Author_1260,এর সেরা নাটক দেয়ার জন্য অনেক ধন্যবাদ মিজানুর রহমান আরিয়ান ভাইকে আফরান নিশো বস কে নিয়ে নতুন কিছু বলার নেই।  অসাধারণ,2024-10-27 22:48:55,0,Positive,1211,0
sPau9kRsrpC,Author_1261,জীনবত একটাই একটাই মন একটাই ভালোবাসা।।।,2023-05-11 1:40:52,0,Positive,8598,0
tB54kpE3RQt,Author_1262,বাল মার্কা নাটক।১ টা খারাপ নাটকের জন্য হাজার টা ভাল নাটককে হার মানাই,2025-01-02 10:22:55,0,Negative,2747,0
8fgjSm9Yxx2,Author_1263,আমাদের দেশের নাটকগুলি এত সুন্দর হয় কেন???,2023-09-07 8:22:13,0,Positive,8,0
u6t-t14-mt9,Author_1264,"এই পাগলের গুষ্ঠিরা বলে কি,মেয়েরা নিচে নামতে নামতে আর কতো নিচে নামবে,পুরুষদের প্যান্ট,শার্ট,লুঙ্গী,নিয়ে এদের হয়নি!এবার শুরু করছে, এক মেয়ে না-কি আরেক মেয়ের দোস্ত।",2023-08-30 23:10:15,0,Negative,4477,0
YH4obtCeQS-,Author_1265,কুত্তার বাচ্চা। তুই  আমার  ফন দরস না কেন????????,2023-10-02 2:35:36,5,Negative,3052,0
jIXP6SWVLxk,Author_1266,বলার বাসা হারিয়ে পেলছি।এই নাটকটা আর (বড় ছেলে) নাটকটা দেখে অনেক ভালো লাগছে,2024-11-17 9:57:51,0,Positive,7643,0
bZqG7kOi2Lh,Author_1267,অনেক সুন্দর একটা নাটক দেখে খুব ভাল লাগলো,2024-06-26 5:57:49,7,Positive,3610,0
mzkvx5XtP28,Author_1268,অনেক বেশি ভাল অভিনয় । খুব বেশি ভাল লাগল । অনেক অনেক অনেক সুন্দর ।।।,2023-02-17 19:31:35,0,Positive,8847,0
Sj0Bt03MwyA,Author_1269,খুব ভালো,2023-01-19 17:37:35,0,Positive,2981,0
to-C9kRYx_U,Author_1270,গল্প টা সুন্দর ছিলো,2024-08-23 11:07:42,0,Positive,2713,0
-oMmzDFAkD7,Author_1271,"ছি,এত লেইম নাটক এই লেভেলের অভিনেতা দিয়ে করালেন শুধু টাকা দিয়ে,দেশের চলচিত্রের পর এবার কিছু লোক ছোট পর্দার পরিবেশ নষ্ট করে ফেলবে।ছি ছি",2024-05-29 13:12:16,0,Negative,900,0
IEQw6QhxzJ1,Author_1272,টাকা লোভ  এ মানুষ কত নিচে নামে।যেমনি মোশাররফ নেমেছে।যত ফালতু নাটকে অভিনয় শুরু করে দিলো,2023-10-29 8:18:34,0,Negative,1572,0
3vhZ43hvZvF,Author_1273,অসাধারণ ।প্রথম প্রেম ভুলার নয়।,2023-08-15 9:52:45,0,Positive,3046,0
5gmMhA4vd1z,Author_1274,এসব জগাখিচুড়ি টাইপের গল্প প্লিজ চেইন্জ করেন যত্তসব ফালতু নাটক।,2024-10-19 13:59:01,0,Negative,3655,0
HDQAkhiE6-l,Author_1275,শুধু কাছে পাওয়ার জন্য ভালোবাসা নয়।শুধু ভালো লাগার জন্য ভালোবাসা নয়।নিজের সুখ বিসর্জন দিয়ে ভালোবাসার মানুষকে সুখী রাখার নামই ভালোবাসা...,2025-03-12 18:33:41,0,Positive,2586,0
AZtvP09gYhB,Author_1276,"বৃন্দাবন দাশ ভালো করেই জানে দর্শকের চোখের পানি কাকে দিয়ে বের করতে হবে, আর তাই তো শাহনাজ খুশি কে এইরকম এক টা চরিত্র দিয়েছে।।অসাধারণ এক টা নাটক হয়েছে।।",2025-02-07 18:22:56,0,Positive,3684,0
hBCjg_g-zV7,Author_1277,ফিদা হয়ে গেলাম ভাই... এত চমৎকার একটা নাটক। just speechless..,2024-12-26 4:25:00,8,Positive,640,0
emGNhRmFQqn,Author_1278,অসাধারণ লাগলো,2023-01-29 12:10:14,0,Positive,4534,0
-5zAmORNdHi,Author_1279,এবছরের ফালতু নাটক এটা । ফাজলামীরএকটা যায়গা আছে এটা কিছু হলো!অফিসের স্যারেরসাথে এরকম ব্যাবহার অভিনয় একেবারে ফালতু নায়িকার,2024-05-08 10:09:40,0,Negative,860,0
KgoLGzvQ4O7,Author_1280,আগের নটক গুলো মধ্যে  কিছু শিক্ষনিয় ব্যপার ছিল। কিন্তু এখন কি বাভে ভালোবাসার অপব্যবহার বেশি হছেছ।  নাটকের অবিনয় খুবই ভাল। আমি ছায় প্যমেলি নিয়ে  নাটক গুলো। এর মধ্যে  ভালোবাসা রাগ অবিমান সব কিছু  মিলেয়ে একটি ভালো মানের নাটক। সব শেষে নিসু তিসা অপূর্ব মেহেজাবিন এদের অবিনয় আমার কাছে খুবিই ভাল  লাগে,2023-09-05 5:07:17,3,Positive,6121,0
HqBMZFdOG9-,Author_1281,"To be honest,:এর আগ পর্যন্ত আমি ভাবছিলাম যে সাব্বিরের জটিল ও কঠিন রোগ রয়েছে...If you know what I mean.......",2023-09-20 14:32:08,10,Negative,2359,0
9JYUUagfS--,Author_1282,"সত্যি কারের ভালবাসা এমনই হয়,",2025-02-13 18:33:54,0,Positive,4229,0
VOiX_bCIEYU,Author_1283,সত্যি অসাধারণ নাটকটি,2023-08-21 18:59:05,0,Positive,4844,0
24I8lTacK3A,Author_1284,বাজে নাটক,2024-08-15 15:46:25,0,Negative,2540,0
ERJDYYIz4uh,Author_1285,পরিনত বয়সেও বাবামাকে ব্ল্যাক মেইল আর অপমান সহ্য করতে হবে সন্তানদের থেকে?  আর ডিভোর্সের মত স্পর্শ কাতর বিষয়টিকেই ব্যবহার করতে হবে টাকার জন্য! ফালতু।,2023-02-21 19:21:33,0,Negative,1659,0
8WbAtFqyNnT,Author_1286,২০১৯ সালে দেখা সবচেয়ে ফালতু নাটক,2024-10-05 0:18:44,6,Negative,810,0
ZhPyZd0Oc_Z,Author_1287,"অসাধারণ একটা নাটক। এতো অল্পে এতো গুছানো প্লট, স্ক্রিপ্ট!!  দুজনেরই অভিনয়ে আরও পরিপক্কতা আসতে বাকী, যেটা বৃদ্ধ বয়সের অভিনয়ে চোখে পড়লো, তবু বেশ অভিনয় করেছে। সব মিলিয়ে চমৎকার।",2023-12-03 15:39:20,0,Positive,9288,0
HS9wzQ1Zy4N,Author_1288,দুজনের বিয়েটা হলে আরও একটু ভালো লাগতো,2023-04-08 10:09:19,6,Positive,8036,0
8ouwKvNRHL-,Author_1289,বোকাচোদা নাটকমোশারফ করিম এর নাটক তাই শেষ পরযন্ত দেখলামএকদম বাজে চোদা নাটক,2023-05-11 18:09:44,0,Negative,416,0
UYetki1fx6r,Author_1290,osthir natiok vai....x boyfriend r... x girlfriend ce beshi valo hoise... কার কার নাটকটা ভালো লাকছে লাইক করে জানান...,2023-11-20 9:30:21,9,Positive,7389,0
CQneSVFPyA1,Author_1291,সব চাইতে বেশি ভালো লাগছে নামাজের জন্য দাওয়াত দেয়াটা আসুন আমরা সবাই বেস্তার মাঝেও একটু সময় বের করে সময় মতে নামাজ আদায় করি,2024-07-08 10:17:47,0,Positive,4442,0
VzQ1k2DzRWC,Author_1292,"ক্যামেরাম্যানকে জুতা পেটা করার দরকার, শালা পাগল চুদা",2025-01-01 20:18:44,8,Negative,8555,0
9p-kKVcJ79k,Author_1293,সত্যিই অসাধারণ একটা নাটক।। আমার এলাকার বড় ভাই সত্যি অসাধারণ অভিনয় করে।।। আমরা টাংগাইলের মানুষ আপনাকে নিয়ে গর্ব করি।।।,2025-01-30 2:18:08,0,Positive,3797,0
ltrEixzm5lY,Author_1294,খুব ভাল লাগছে,2024-12-23 9:08:32,0,Positive,1892,0
cs4OSpwZpAS,Author_1295,নাটক টা একটু বেশিই ভালো লাগল কারণ নামাজের দাওয়াত থাকায়,2023-03-10 11:30:26,6,Positive,7617,0
9k3NS-_4Uzd,Author_1296,খুবই সুন্দর,2024-12-03 10:33:46,0,Positive,8501,0
22bT-cbq7I_,Author_1297,"অনেক ভালো একটি কাজ,, নিশো ভাইয়ের অভিনয় অসাধারণ লেগেছে।",2025-02-27 22:43:59,0,Positive,263,0
bBTdrkIfORt,Author_1298,"আজব ভাই,এই নাটক এর নাম ফ্রেন্ডস উইথ বেনিফিটস কেন দিল তাই বুঝলাম নাহ????বাট নাটক টা ভাল ছিলো! , নামকরণ টাই বুঝলাম না",2024-06-22 12:43:01,1,Positive,9035,0
zJmbVtPwZGy,Author_1299,আমার দেখা নাটক এর মদ্ধে  সেরা নাটক।  অনেক ভালো লাগলো।,2023-12-23 4:35:27,0,Positive,3640,0
2kuJVWwWuTm,Author_1300,এক কথায় অসাধারণ।,2025-01-07 1:12:13,0,Positive,8454,0
NjFvB_1l6zJ,Author_1301,"আসলে মোশারফ করিম ব্যাক্তিগত জীবনে ছোট বেলায় অনেক ফাজিল ছিলো, না হলে এই রকম ফাউল অভিনয় কিভাবে কি করে ?",2023-01-25 23:51:35,0,Negative,6020,0
vY239cMIK_l,Author_1302,"কমেন্ট গুলো পড়ে কিছু ভালো মনের মানুষ চেনা গেলো, ধন্যবাদ নির্মাতা ও কুশীলব সবাই কে!!",2023-01-09 2:31:26,1,Positive,383,0
WcLkbzB7DaV,Author_1303,অসাধারন ছিল,2023-03-15 17:18:23,9,Positive,9488,0
tqMfidBLgQi,Author_1304,আমার দেখা সবচে ফালতু নাটক,2024-09-12 1:22:46,0,Negative,3462,0
KvMp1WIAXH4,Author_1305,ফালতু একটা নাটক,2023-01-01 4:40:22,0,Negative,1329,0
--7lUcQ1bYs,Author_1306,দারুন চোখ দিয়ে জল বেরিয়ে গেলদারুন অভিনয় করেছেন ভাই,2023-03-24 12:50:49,0,Positive,9676,0
XWOECZ_QpUT,Author_1307,"খুব সুন্দর একটা নাটক, অনেক দিন পর এত সুন্দর একটা নাটক দেখলাম।",2024-06-06 4:19:06,2,Positive,3481,0
KkqWheRsjEf,Author_1308,অপূর্ব সব সময় বস,2024-05-31 10:36:59,0,Positive,5387,0
YyT9nIZ4Qty,Author_1309,"বৃন্দাবন দাস মানেই ভালো কিছু শেখার কিছু,,ধন্যবাদ পুরো টিমকে",2023-08-27 2:54:11,0,Positive,4929,0
sFXWW4Ai-4m,Author_1310,ভাই খোদার কসম ইরফান ভাইকে জড়িয়ে দরতে ইচ্ছে করতেছে অনেক অনেক সুন্দর একটা নাটক হয়েছে,2025-01-13 10:57:23,5,Positive,7696,0
_ZniDC5LWnk,Author_1311,অসাধারণ নাটক। ম্যাসেজ ভালো। কিন্তু যেসব যায়গায় আমার চোখ গড়িয়ে পানি এসেছে সেসব যায়গায় অপূর্ব 'র ও আসা উচিৎ ছিল। ওর অভিনয় ভালো কিন্তু কান্নার অভিনয় তো পারলোনা। চোখে পানি নেই তাও চোখ মুছছে। কান্নার সিনে ফাঁকিবাজি করে হাত দিয়ে মুখ ঢেকে ফেলে শরীর ঝাঁকাচ্ছে। এগুলো বিরক্তিকর ছিলো। আর অপর্ণার অভিনয় অসাধারণ।,2024-02-18 4:43:24,0,Positive,2973,0
g-y8q-mi03E,Author_1312,আলহামদুলিল্লাহ অনেক অনেক ভালো লাগলো নামাজ এর ব্যপারে এতো ভালো ভাবে নিশো ভাই বোঝানোর জন্য অসংখ্য ধন্যবাদ ভাই...!,2024-06-27 23:03:59,0,Positive,3090,0
6s5t7RMMQNc,Author_1313,"বৃন্দাবন দাস কে অনেক ধন্যবাদ,এমন সূন্দর নাটক বানানোর জন্য, এমন ভাইদের জুতো পিটানো দরকার,",2024-10-05 2:22:59,0,Positive,9422,0
MKhyIgqtGuB,Author_1314,শেষ টা খুবই খারাপ লাগলো,2024-09-01 2:18:00,0,Negative,4472,0
PU2My_9TGOx,Author_1315,খুবই সুন্দর নাটক....,2024-01-05 20:09:46,0,Positive,1715,0
MpXxmly9Xho,Author_1316,"নাটকের মাধ্যমে নামাজ পড়ার জন্য দাওয়াত দেওয়া হলো, খুব ভালো কাজ। খুব ভালো লাগলো",2024-05-13 20:52:03,5,Positive,3833,0
0eX29kGSdtq,Author_1317,বলার ভাষা নাই।সত্যই অসাধারন অভিনয়।,2023-06-23 16:49:47,0,Positive,4081,0
0Bds_J4AM2y,Author_1318,X Girlfriend বলেন আর X Boyfriend ছক্কা কিন্তু নিশোই মারছে।নাটক বেস্ট ছিলো।কিন্তু কিছু কথা।আমাদের বাংলাদেশের নাটক দিন দিন সেক্সের দিকে অবনতি হচ্ছে এটা দেখে ভালো লাগছে।একদিকে সরকার পর্ন সাইট বন্ধ করছে। আরেকদিকে এসব সফট পর্ন তৈরি হচ্ছে। ব্যাপার না। সবাই একই থেকে যাবে।বাংলাদেশি মেয়েরা নিজেদের আধুনিক মনে করে। যদি ছেলেদের এসব আধুনিক মেয়েদের ই বিয়ে করতে হয় তাহলে আমি বিদেশী মাইয়া বিয়ে করুম। কারণ তারা আধুনিকতার জন্ম দেয়।এসব আধুনিক নামক ওভার আধুনিক মাইয়াদের বিয়ে করার ইচ্ছে নাই।,2024-08-10 3:12:15,0,Positive,7964,0
-mniggS2Wnq,Author_1319,তিশা আপ্পি এবং নিশো ভাইয়া পারফেক্ট জুটি।,2025-01-09 2:38:15,0,Positive,1196,0
inDUcZ65tWD,Author_1320,অসাধারন গল্প ও নিশো,2024-08-17 12:39:46,0,Positive,1493,0
w4f07iNBwjJ,Author_1321,wonderful টেলিফিল্ম,2023-07-02 0:14:17,0,Positive,5987,0
D-UUoX6rWR3,Author_1322,নাটকটা দেখলাম খুব সুন্দর এক কথায় অসাধারন,2025-05-08 7:20:02,6,Positive,4600,0
l6WB5P2tOwF,Author_1323,"পলাশ ভাই বেস্ট,,,,",2024-10-01 11:36:28,0,Positive,572,0
ZWqinevKtDF,Author_1324,"মনে হয় ভালই হবে, দেখা শুরু করলাম",2025-04-15 10:22:21,0,Positive,8872,0
uKxIJ7L6Wz8,Author_1325,"ইংরেজি বিভাগে পড়ে তাও আবার ঢাবিতে!! আর কোন subject পেলো না?  মজা ভালো ।  আসলেই arts এর students রা সহজ,সরল হয়। অতটা strict না।",2024-08-29 11:10:28,0,Positive,104,0
HVk3LLXNRI1,Author_1326,"মুসলমানদের কাছে গরু মাংসের উপরে কোনও খাবার নাই,,, বছরের ৩৬৫ দিন এই এক খাবার দিলেও আমি খুশি মনে খাইতাম",2024-08-05 18:15:34,0,Positive,8643,0
yJipo-prCFn,Author_1327,অসাধারণ একটা নাটক। খুব ভালো একটা নাটক। নিশো নিশোই। তার সাথে আর কারো তুলনা হয়না। A true versatile actor.,2024-12-07 13:42:48,0,Positive,6220,0
6ZpNdwqH47e,Author_1328,সামান্য কিছু লাইকের জন্য এইখানে এসে ইসলামের দাওয়াত না দিলেই পারেন আপনারা কারণ এখানে কেউ সালাত আদায় করতে আসে না,2025-01-20 18:18:37,3,Positive,8147,0
VizcBEzyxIK,Author_1329,নাটক পরিচালনক ভাই (ওমি)অসাধারণ হইছে,2024-01-29 1:08:26,0,Positive,8739,0
ZOYjRHZunUT,Author_1330,"অনেক সুন্দর কাহিনী, ভালো লাগে যখন এরকম অসাধারণ কিছু নাটক দেখি,নাটক দেখে যদি চোখ থেকে পানি আশে,তখন বুঝতে হবে কিছু একটা আছে এই  নাটকে,",2024-07-19 11:42:51,10,Positive,1057,0
lL13B-BdqUN,Author_1331,অসাধারণ একটি নাটক।,2025-03-30 7:33:02,0,Positive,6010,0
DuCeZ970uiW,Author_1332,Sabila এর এক্টিং অসহ্য,2024-11-18 4:19:50,0,Negative,5803,0
K9YbJRoblNF,Author_1333,"অপূর্ব অনেক জনের মধ্যে একজন ,,,,,,,,,,,,,,",2023-04-17 18:10:41,0,Positive,4289,0
4bXSqkY75Mp,Author_1334,আমার দেখা বেস্ট নাটক কিন্তু আরিয়ান ভাই এ কি করলেন অবশেষে  ... অপূর্ব ভাই কে সফলতা দিলেন আবার পরিশেষে কারো সাথে মিলন হতে দেখালেন না .. খুব খারাপ লাগলো উনার জন্য,2025-03-13 1:30:00,0,Positive,3224,0
9fBIq5IifSo,Author_1335,নাটকের শেষে অংশ টা অনেক ভাল লাগলো .... এর মাধ্যমে সকলের কাছে নামাজ পড়ার জন্য উৎসাহ প্রদান করা হলো,2024-04-18 5:48:37,0,Positive,6393,0
4PDWUuiBVve,Author_1336,অস্থির কিন্তু কি যেনো একটা মিস ফিনিশিং টা খুব ভালো লাগেনি but আফরান নিশো love u bro,2023-06-05 14:51:40,0,Negative,9713,0
kQUIFCnKk8s,Author_1337,বালো লাগছে নাটক টা,2024-09-15 6:46:20,0,Positive,9890,0
kHf5Y0tRJBR,Author_1338,১৮+ নাটক মনে হচ্ছে দুদুর তেল লাগবে সোনা মিলার মাঝে নেই,2025-05-05 17:07:35,0,Negative,5776,0
Vpkeuxt5X0a,Author_1339,"ওয়াক থু, ডিসগাস্টিং, নিশোর কাছ থেকে এই নর্দমার জিনিস আশা করিনি।ছিঃ নিশো, ছিঃ",2025-02-01 16:24:47,4,Negative,4798,0
LJF9K1yc667,Author_1340,"অনেক সুন্দর হইছে নাটক,   আফরান নিশো ভাই,  দোয়া রইল,",2023-05-22 14:09:55,0,Positive,9012,0
fTC13iE0Tjq,Author_1341,"বাংলাদেশের নাটক দেখলে মনটা ভরে যায় । কিন্তু বাংলাদেশ এখনকার অবস্থা  দেখলে  নিজে কে বাঙালি  বলতে ও লজ্জায় হয়,,, নতুন বছরের প্রথম নাটক দেখলাম খুব সুন্দর হ্ইছে",2024-07-26 6:49:42,0,Positive,1744,0
JEF99bbaWiW,Author_1342,নায়িকা খুব একটা চমৎ কার লাগেনা,2023-05-25 15:50:37,9,Positive,1800,0
nYo8NEhHOya,Author_1343,সামিম ভাইয়ের কাছ থেকে এটা আসাকরি নাই,2024-08-06 12:01:16,0,Negative,2482,0
jxIeCfO6QMA,Author_1344,বোকা  নির্বোদ,2024-02-24 17:16:20,0,Negative,8269,0
INOv4295dYp,Author_1345,মুগ্ধ হয়ে গেলাম,2025-04-28 12:56:55,2,Positive,2048,0
Um_Mx7iWQKU,Author_1346,ছেলেরা এরকমি নিজের কষ্ট কাওকে বুজতে দেই  না সুন্দর  নাটক,2023-01-21 8:09:33,0,Positive,4147,0
vgOizAB9vk5,Author_1347,এরকম বিচিত্র রকমের থার্ড ক্লাস ফালতু স্ক্রিপ্ট একটা মানুষের মাথায় কিভাবে আসতে পারে?????  এরা খায় কি!!!!! মন্ডায় চায় ......,2023-12-29 18:11:02,0,Negative,1635,0
lhNzwSvuGKm,Author_1348,খুব সুন্দর শিক্ষনীয় একটা নাটক। অনেক কিছু শিখতে পারলাম নাটকটা দেখে কোনটা সঠিক কোনটা ভুল। আর নিশো ভাই এর সুন্দর অভিনয়ে নাটকটা ফুটে উঠসে।,2024-11-18 2:19:27,0,Positive,4854,0
nqX1cNH4tdN,Author_1349,সত্যি বলতে কি অনেক ভালো লাগলো,2024-04-15 16:09:11,0,Positive,4289,0
GJGhMISsfJv,Author_1350,ভাল নাটক অভিনন্দন আপনাকে সুন্দর নাটক উপহার দেয়ার জন্য।,2024-03-04 4:25:34,0,Positive,8227,0
fLs_iKTm_77,Author_1351,ব্রিন্দাবন দাস ও শাহানাজ খুশি আপুর বরাবরি অনেক বড় ভক্তা আমি।এখন তার দুই ছেলের অভিনয় দেখেও তাদের ভক্তা হয়ে জাচ্ছি।,2024-08-17 11:17:56,0,Positive,727,0
